sample_id,sample_date,no3_n,k,mg,ca,nh4_n,calc_rolling_k,calc_rolling_no3_n,calc_rolling_mg,calc_rolling_ca,calc_rolling_nh4_n
Q3,1989-12-26,361,0.98,3.5,5.24,NA,1.268888888888889,218.625,3.5666666666666664,5.1433333333333335,NA
Q3,1990-01-02,NA,2.46,3.8,5.11,NA,1.29,181.875,3.5777777777777775,5.185555555555555,NA
Q3,1990-01-09,304,1.2,3.61,5.2,NA,1.3111111111111111,191.875,3.578888888888889,5.202222222222222,NA
Q3,1990-01-16,36,1.31,3.64,5.33,NA,1.3588888888888888,256.875,3.5955555555555554,5.2,NA
Q3,1990-01-23,92,1.32,3.55,5.09,NA,1.4155555555555555,268.375,3.598888888888889,5.1722222222222225,NA
Q3,1990-01-30,34,1.34,3.57,5.27,NA,1.4577777777777778,262.375,3.61,5.15,NA
Q3,1990-02-06,395,1.19,3.42,5.16,NA,1.3244444444444445,268.55555555555554,3.598888888888889,5.167777777777777,NA
Q3,1990-02-13,530,1.44,3.72,5.13,NA,1.4122222222222223,241,3.46,4.963333333333333,NA
Q3,1990-02-20,395,1.5,3.58,5.02,NA,1.4322222222222223,320.44444444444446,3.4277777777777776,4.886666666666667,NA
Q3,1990-02-27,313,1.36,3.6,5.04,NA,1.4522222222222223,381.77777777777777,3.3755555555555556,4.81,NA
Q3,1990-03-06,318,1.26,3.7,5.27,NA,1.44,425.25,3.3733333333333335,4.773333333333333,NA
Q3,1990-03-13,56,1.99,2.36,3.36,NA,1.4355555555555555,404,3.3966666666666665,4.767777777777778,NA
Q3,1990-03-20,751,1.49,3.35,4.64,NA,1.4055555555555554,356.25,3.3855555555555554,4.767777777777778,NA
Q3,1990-03-27,644,1.5,3.08,4.4,NA,1.4246153846153846,384.5,2.663846153846154,3.7192307692307693,NA
Q3,1990-04-03,NA,1.23,3.55,4.94,NA,1.406153846153846,380.25,2.644615384615385,3.683076923076923,NA
Q3,1990-04-10,225,1.15,3.63,5.11,NA,1.4185714285714286,387.3076923076923,2.584285714285714,3.593571428571429,NA
Q3,1990-04-17,148,1.17,3.62,5.13,NA,1.372142857142857,411.6923076923077,2.65,3.680714285714286,NA
Q3,1990-04-24,10,1.18,3.62,5.19,NA,1.3571428571428572,375.0769230769231,2.662857142857143,3.692142857142857,NA
Q3,1990-04-25,136,1.72,0.45,0.6,NA,1.3571428571428572,375.0769230769231,2.662857142857143,3.692142857142857,NA
Q3,1990-04-25,970,1.56,0.7,0.88,NA,1.3571428571428572,375.0769230769231,2.662857142857143,3.692142857142857,NA
Q3,1990-04-25,691,1.46,0.57,0.71,NA,1.3571428571428572,375.0769230769231,2.662857142857143,3.692142857142857,NA
Q3,1990-04-26,352,1.45,2.4,3.08,NA,1.3571428571428572,375.0769230769231,2.662857142857143,3.692142857142857,NA
Q3,1990-05-01,262,1.12,3.35,4.57,NA,1.3478571428571429,352.3076923076923,2.6742857142857144,3.6885714285714286,NA
Q3,1990-05-08,10,1.25,3.48,4.86,NA,1.35,340.57142857142856,2.682142857142857,3.6792857142857143,NA
Q3,1990-05-10,780,1.59,2.02,2.84,NA,1.35,340.57142857142856,2.682142857142857,3.6792857142857143,NA
Q3,1990-05-15,373,1.34,3.28,4.58,NA,1.3585714285714285,335.5,2.6835714285714287,3.6542857142857144,NA
Q3,1990-05-22,275,1.28,3.53,4.8,NA,1.365,349,2.670714285714286,3.611428571428571,NA
Q3,1990-05-29,348,1.37,3.24,4.35,NA,1.3,310.6,3.241,4.391,NA
Q3,1990-06-05,188,1.26,3.66,4.81,NA,1.304,308,3.278,4.443,NA
Q3,1990-06-12,154,1.27,3.65,4.76,NA,1.26,283.44444444444446,3.4411111111111112,4.641111111111111,NA
Q3,1990-06-19,337,1.26,3.44,4.53,NA,1.2277777777777779,252.77777777777777,3.486666666666667,4.721111111111111,NA
Q3,1990-06-26,379,1.26,2.76,3.81,NA,1.2222222222222223,250,3.3133333333333335,4.507777777777777,NA
Q3,1990-07-03,236,1.16,3.72,5.09,NA,1.1855555555555555,224.25,3.3677777777777775,4.614444444444445,NA
Q3,1990-07-10,261,1.14,3.69,5.04,NA,1.1566666666666667,227.125,3.411111111111111,4.724444444444444,NA
Q3,1990-07-17,97,1.05,3.69,5.3,NA,1.1377777777777778,260.875,3.3255555555555554,5.166666666666667,NA
Q3,1990-07-24,NA,1.23,1.97,2.88,NA,1.1133333333333333,245.625,3.3377777777777777,5.225555555555555,NA
Q3,1990-07-31,142,1.04,3.73,5.31,NA,1.0855555555555556,215.625,3.421111111111111,5.384444444444444,NA
Q3,1990-08-07,211,1,4.05,5.8,NA,1.0666666666666667,187.375,3.4144444444444444,5.423333333333333,NA
Q3,1990-08-14,424,1.1,2.88,8.74,NA,1.0477777777777777,156.125,3.397777777777778,5.452222222222222,NA
Q3,1990-08-21,215,1.04,3.55,5.06,NA,1.038888888888889,154.375,3.3788888888888886,5.44,NA
Q3,1990-08-28,139,1.01,3.51,5.24,NA,1.0055555555555555,148.88888888888889,3.5477777777777777,5.71,NA
Q3,1990-09-04,10,0.99,3.66,5.44,NA,0.9944444444444445,151.77777777777777,3.4522222222222223,5.593333333333334,NA
Q3,1990-09-11,11,0.97,3.54,5.3,NA,0.9988888888888889,138.66666666666669,3.3744444444444444,5.484444444444445,NA
Q3,1990-09-18,83,0.97,3.52,5.19,NA,0.9788888888888889,103.55555555555556,3.6333333333333333,5.666666666666667,NA
Q3,1990-09-25,105,0.93,3.49,5.31,NA,0.9677777777777777,99.77777777777777,3.562222222222222,5.5777777777777775,NA
Q3,1990-10-02,168,0.94,2.87,4.26,NA,0.9611111111111111,95.88888888888889,3.361111111111111,5.466666666666667,NA
Q3,1990-10-09,93,1.04,3.35,4.82,NA,0.9577777777777777,114.55555555555556,3.2544444444444447,5.295555555555556,NA
Q3,1990-10-16,108,0.92,5.21,10.38,NA,0.9511111111111111,131.44444444444446,3.2377777777777776,5.217777777777778,NA
Q3,1990-10-23,181,0.94,2.91,4.26,NA,0.9388888888888889,141.22222222222223,3.24,5.176666666666667,NA
Q3,1990-10-30,104,0.95,1.7,4.24,NA,0.9288888888888889,155.55555555555554,3.2066666666666666,5.098888888888889,NA
Q3,1990-11-06,178,0.96,2.7,3.9,NA,0.9339999999999999,155.11111111111111,2.934,5.102,NA
Q3,1990-11-13,163,0.91,3.39,4.6,NA,0.9890909090909091,167.5,2.8372727272727274,4.911818181818182,NA
Q3,1990-11-20,171,0.86,3.54,4.82,NA,0.9718181818181818,188.9,2.6772727272727272,4.41,NA
Q3,1990-11-27,234,0.84,3.19,4.61,NA,0.97,189.7,2.730909090909091,4.4781818181818185,NA
Q3,1990-12-04,NA,1.04,1.76,2.58,NA,0.9854545454545455,198.5,2.787272727272727,4.39,NA
Q3,1990-12-04,164,0.88,1.59,6.81,NA,0.9854545454545455,198.5,2.787272727272727,4.39,NA
Q3,1990-12-11,114,0.82,3.5,5.07,NA,0.9927272727272728,197.5,2.8363636363636364,4.458181818181818,NA
Q3,1990-12-14,258,1.76,1.72,2.76,NA,0.9927272727272728,197.5,2.8363636363636364,4.458181818181818,NA
Q3,1990-12-18,322,0.73,3.45,4.86,NA,0.9763636363636363,201.33333333333334,2.820909090909091,4.446363636363636,NA
Q3,1990-12-25,189,0.92,3.5,5.01,NA,0.9681818181818181,194.66666666666666,2.8181818181818183,4.439090909090909,NA
Q3,1990-12-31,192,1.12,2.32,3.27,NA,0.9636363636363636,189.75,2.8354545454545454,4.693636363636363,NA
Q3,1991-01-08,168,1.04,3.24,4.65,NA,0.9460000000000001,170.625,3.08,4.6770000000000005,NA
Q3,1991-01-15,NA,0.73,3.22,4.47,NA,0.8644444444444445,161.42857142857142,3.8088888888888888,4.93,NA
Q3,1991-01-22,111,0.77,3.51,4.74,NA,0.8788888888888889,159.14285714285714,3.7111111111111112,4.842222222222222,NA
Q3,1991-01-29,NA,0.79,3.38,7.41,NA,0.8688888888888889,157,3.6977777777777776,4.7844444444444445,NA
Q3,1991-02-05,11,0.78,2.96,4.53,NA,0.8222222222222222,153.57142857142858,3.811111111111111,4.956666666666667,NA
Q3,1991-02-12,137,0.9,8.7,5.43,NA,0.7888888888888889,154.28571428571428,3.8155555555555556,4.995555555555556,NA
Q3,1991-02-19,306,0.86,2.57,4.07,NA,0.7922222222222223,163.625,3.812222222222222,5.0200000000000005,NA
Q3,1991-02-26,174,0.83,3.38,4.49,NA,0.7844444444444444,168.75,3.8066666666666666,5.0633333333333335,NA
Q3,1991-03-05,168,0.7,3.34,4.82,NA,0.7811111111111111,158.88888888888889,3.82,4.802222222222222,NA
Q3,1991-03-12,173,0.74,3.28,5,NA,0.7733333333333333,160.22222222222223,3.8455555555555554,4.828888888888889,NA
Q3,1991-03-19,229,0.76,3.19,4.69,NA,0.7777777777777778,147.33333333333331,3.2244444444444444,4.716666666666667,NA
Q3,1991-03-22,NA,NA,NA,NA,NA,0.7777777777777778,147.33333333333331,3.2244444444444444,4.716666666666667,NA
Q3,1991-03-26,152,0.7,3.46,5.13,NA,0.7866666666666666,118.22222222222223,3.2844444444444445,4.772222222222222,NA
Q3,1991-04-02,80,0.76,3.5,5.06,NA,0.7944444444444444,109.11111111111111,3.1277777777777778,4.593333333333334,NA
Q3,1991-04-09,23,0.71,3.19,4.77,NA,0.8111111111111111,92.22222222222223,3.17,4.4688888888888885,NA
Q3,1991-04-15,21,0.94,3.11,4.42,NA,0.8233333333333334,82.125,3.187777777777778,4.322222222222222,NA
Q3,1991-04-23,44,0.94,3.11,4.57,NA,0.8433333333333333,59.125,3.2344444444444442,4.3677777777777775,NA
Q3,1991-04-30,92,0.9,1.97,2.88,NA,0.865,49.875,3.214,4.35,NA
Q3,1991-05-07,16,0.85,3.72,3.7,NA,0.881,41.5,3.21,4.214,NA
Q3,1991-05-14,NA,0.85,3.44,3.68,NA,0.897,51.75,3.23,4.237,NA
Q3,1991-05-21,45,0.94,3.61,5.1,NA,0.893,67.75,3.27,4.284,NA
Q3,1991-05-28,78,0.86,3.08,5.68,NA,0.889,63,3.305,4.189,NA
Q3,1991-05-31,NA,0.9,3.41,3.64,NA,0.889,63,3.305,4.189,NA
Q3,1991-06-01,NA,NA,NA,NA,NA,0.889,74.5,3.441,4.262,NA
Q3,1991-06-04,13,0.92,3.46,3.7,NA,0.889,74.5,3.441,4.262,NA
Q3,1991-06-11,105,0.87,3.39,5,NA,0.883,87.25,3.385,4.244,NA
Q3,1991-06-18,149,0.9,3.51,4.89,NA,0.929,87.25,3.391,4.38,NA
Q3,1991-06-25,6,0.9,3.46,3.62,NA,0.907,101.375,3.344,4.376,NA
Q3,1991-07-02,184,0.9,3.33,3.61,NA,0.8855555555555555,92.875,3.3577777777777778,4.3822222222222225,NA
Q3,1991-07-09,118,0.79,3.16,3.52,NA,0.8688888888888889,130.5,3.418888888888889,4.426666666666667,NA
Q3,1991-07-16,NA,1.31,3.5,5.04,NA,0.8588888888888889,118.625,3.535555555555556,4.447777777777778,NA
Q3,1991-07-23,158,0.72,3.14,5.06,NA,0.85375,101.625,3.6233333333333335,4.555555555555555,NA
Q3,1991-07-30,10,0.66,3.27,5,NA,1.0433333333333334,98.11111111111111,3.365,4.406,NA
Q3,1991-08-06,314,0.77,4.01,4.1,NA,1.0455555555555556,103.44444444444444,3.37,4.51,NA
Q3,1991-08-13,10,0.78,4.44,5.19,NA,1.031111111111111,100.66666666666666,3.309,4.568,NA
Q3,1991-08-20,13,NA,4.3,5.86,NA,0.98,107.1,3.269,4.54,NA
Q3,1991-08-27,26,0.97,3.38,5.05,NA,0.98,103.2,3.397,4.635,NA
Q3,1991-08-27,50,2.49,1.12,1.63,NA,0.98,103.2,3.397,4.635,NA
Q3,1991-09-03,232,0.92,3.38,4.65,NA,1.008888888888889,111.9,3.365,4.586,NA
Q3,1991-09-10,93,0.66,2.55,4.1,NA,1.0255555555555556,97.2,3.313,4.66,NA
Q3,1991-09-17,165,0.85,3.1,4.76,NA,1.05,114.8,3.249,4.675,NA
Q3,1991-09-24,119,0.72,4.42,6.01,NA,1.027,130.1,3.141,4.471,NA
Q3,1991-10-01,97,0.92,2.95,4.51,NA,0.8033333333333333,142.88888888888889,3.5322222222222224,4.859999999999999,NA
Q3,1991-10-08,167,0.92,3.49,4.84,NA,0.8354545454545454,132.36363636363637,3.0527272727272727,4.46,NA
Q3,1991-10-15,186,1,3.8,5.34,NA,0.889090909090909,148.54545454545453,3.1145454545454547,4.45,NA
Q3,1991-10-22,166,0.82,3.22,3.82,NA,0.8916666666666667,147.91666666666666,3.0091666666666668,4.235833333333333,NA
Q3,1991-10-29,61,0.42,4.88,5.71,NA,0.905,154.41666666666666,2.895,4.045,NA
Q3,1991-11-05,163,0.71,1.81,5.8,NA,0.9066666666666666,148.41666666666666,2.885,3.955,NA
Q3,1991-11-07,96,1.05,1.55,2.08,NA,0.9066666666666666,148.41666666666666,2.885,3.955,NA
Q3,1991-11-08,143,1.12,1.81,2.09,NA,0.9066666666666666,148.41666666666666,2.885,3.955,NA
Q3,1991-11-12,271,1.25,3.23,3.99,NA,0.8966666666666667,154.66666666666666,2.8441666666666667,3.881666666666667,NA
Q3,1991-11-18,208,0.88,3.31,4.68,NA,0.8883333333333333,161.16666666666666,2.788333333333333,3.7416666666666667,NA
Q3,1991-11-22,98,0.89,1.64,1.96,NA,0.8776923076923077,167,2.813846153846154,3.8207692307692307,NA
Q3,1991-11-26,197,0.88,3.05,3.72,NA,0.8825000000000001,167.08333333333334,2.78,3.8208333333333333,NA
Q3,1991-12-03,25,0.94,2.83,3.43,NA,0.9400000000000001,183.16666666666666,2.6525,3.9766666666666666,NA
Q3,1991-12-10,242,0.8,3,3.96,NA,0.9440000000000001,207.5,2.957,4.2059999999999995,NA
Q3,1991-12-17,264,0.9,3.13,3.66,NA,0.911,203.9,2.944,4.259,NA
Q3,1991-12-23,237,0.75,3.12,4.77,NA,0.912,204.9,2.95,4.293,NA
Q3,1991-12-30,254,1.11,3.35,7.58,NA,0.9166666666666667,219.22222222222223,3.137777777777778,4.738888888888889,NA
Q3,1992-01-07,279,1.04,2.91,4.31,NA,0.9620000000000001,219.8,2.988,4.499,NA
Q3,1992-01-14,235,0.92,3.1,4.52,NA,0.976,197.3,3.0060000000000002,4.584,NA
Q3,1992-01-21,218,0.89,3.37,5.02,NA,1.0050000000000001,185.3,3.129,4.877,NA
Q3,1992-01-28,219,0.9,3.43,5.4,NA,1.017,194.9,3.188,5.037,NA
Q3,1992-02-04,94,1,2.3,2.41,NA,0.995,189.1,3.238,4.941,NA
Q3,1992-02-06,156,1.31,2.17,3.36,NA,0.995,189.1,3.238,4.941,NA
Q3,1992-02-11,17,0.94,3.18,4.81,NA,0.989,177.4,3.2800000000000002,4.911,NA
Q3,1992-02-18,144,1.19,4.36,6.59,NA,1.067,172.2,3.357,5.17,NA
Q3,1992-02-25,333,0.87,3.71,6.37,NA,1.159,167.11111111111111,3.3930000000000002,5.371,NA
Q3,1992-03-03,196,0.89,3.85,6.62,NA,1.173,154.11111111111111,3.366,5.4399999999999995,NA
Q3,1992-03-10,162,0.98,3.33,4.01,NA,1.1922222222222223,143.375,3.591111111111111,6.1,NA
Q3,1992-03-17,183,1.7,3.87,7.11,NA,1.1577777777777778,143,3.4755555555555557,6.463333333333333,NA
Q3,1992-03-24,NA,1.81,3.73,7.03,NA,1.12,127.375,3.3511111111111114,6.21,NA
Q3,1992-04-01,102,1.04,3.16,6.09,NA,1.13,89.25,3.312222222222222,6.147777777777778,NA
Q3,1992-04-07,10,1.31,3.13,6.27,NA,1.1877777777777778,85.75,3.228888888888889,5.888888888888888,NA
Q3,1992-04-14,14,0.63,2.14,8.08,NA,1.1777777777777778,86.5,3.258888888888889,6.003333333333333,NA
Q3,1992-04-21,19,0.85,3.24,4.31,NA,1.0777777777777777,80,3.2555555555555555,5.828888888888889,NA
Q3,1992-04-28,28,0.96,3.36,5.81,NA,0.9644444444444444,80,3.088888888888889,5.408888888888889,NA
Q3,1992-05-05,168,1.41,3.1,4.29,NA,0.97,73.875,2.88,4.972222222222222,NA
Q3,1992-05-12,168,0.89,3.6,5.04,NA,0.9222222222222223,73.875,2.8933333333333335,4.815555555555555,NA
Q3,1992-05-19,131,0.8,3.84,5.54,NA,0.9377777777777778,113.75,2.85,4.195555555555556,NA
Q3,1992-05-26,NA,0.79,2.23,3.25,NA,0.9355555555555556,115,2.73,4.054444444444444,NA
Q3,1992-06-02,53,1.09,1.28,2.16,NA,0.9355555555555556,115.5,2.7455555555555557,3.98,NA
Q3,1992-06-09,10,0.88,3.25,4.86,NA,0.89,98.125,2.787777777777778,4.107777777777778,NA
Q3,1992-06-16,333,0.77,1.75,2.5,NA,0.8822222222222222,82.5,2.75,4.05,NA
Q3,1992-06-23,29,0.83,2.16,3.04,NA,0.9033333333333333,72.125,2.712222222222222,3.986666666666667,NA
Q3,1992-06-30,32,0.96,3.5,5.14,NA,0.9077777777777778,74.11111111111111,2.8355555555555556,4.177777777777778,NA
Q3,1992-07-07,29,1,3.48,5.44,NA,0.9044444444444444,71.11111111111111,3.0733333333333333,4.484444444444445,NA
Q3,1992-07-14,43,0.82,3.26,4.52,NA,0.9011111111111111,72.88888888888889,2.9233333333333333,4.263333333333334,NA
Q3,1992-07-21,48,0.99,3.5,4.97,NA,0.9077777777777778,46.888888888888886,3.1222222222222222,4.557777777777778,NA
Q3,1992-07-28,90,0.83,3.34,4.97,NA,1.1411111111111112,44.888888888888886,3.263333333333333,4.682222222222222,NA
Q3,1992-08-04,26,1.06,3.42,4.92,NA,1.1188888888888888,42.44444444444444,2.942222222222222,4.384444444444444,NA
Q3,1992-08-11,26,0.85,1.9,2.87,NA,1.1300000000000001,40.333333333333336,2.9811111111111113,4.416666666666667,NA
Q3,1992-08-18,99,0.83,3.54,5.15,NA,1.1322222222222222,39.77777777777778,3.0211111111111113,4.544444444444444,NA
Q3,1992-08-25,11,2.93,3.43,4.16,NA,1.1155555555555556,48,2.9566666666666666,4.444444444444445,NA
Q3,1992-09-01,10,0.76,0.61,2.46,NA,1.1233333333333333,49.66666666666667,2.918888888888889,4.372222222222223,NA
Q3,1992-09-08,10,1.1,3.83,5.73,NA,1.0955555555555556,62.55555555555556,2.9155555555555557,4.3133333333333335,NA
Q3,1992-09-15,38,0.84,3.62,5.67,NA,1.1222222222222222,64.77777777777777,3.2022222222222223,4.734444444444445,NA
Q3,1992-09-22,122,0.84,2.92,4.07,NA,1.1233333333333333,54.55555555555556,3.212222222222222,4.717777777777778,NA
Q3,1992-09-29,105,0.9,3,4.32,NA,0.8933333333333333,56.33333333333333,3.2177777777777776,4.835555555555556,NA
Q3,1992-10-06,142,0.81,3.39,4.39,NA,0.91,68.11111111111111,3.511111111111111,5.094444444444444,NA
Q3,1992-10-13,46,1.09,4.48,6.66,NA,0.8822222222222222,76.44444444444444,3.332222222222222,4.793333333333333,NA
Q3,1992-10-20,7,0.84,3.63,5,NA,0.9677777777777778,73.77777777777777,3.2533333333333334,4.623333333333333,NA
Q3,1992-10-27,27,0.86,3.48,5.22,NA,0.9688888888888889,61.33333333333333,3.268888888888889,4.631111111111111,NA
Q3,1992-11-03,116,0.91,3.25,4.79,NA,0.9655555555555556,51.111111111111114,3.2311111111111113,4.5488888888888885,NA
Q3,1992-11-10,85,0.85,2.22,3.02,NA,1.1066666666666667,37.888888888888886,3.688888888888889,5.147777777777778,NA
Q3,1992-11-17,14,1.61,2.91,4.14,NA,1.0811111111111111,35.111111111111114,3.5233333333333334,4.86,NA
Q3,1992-11-24,10,0.85,3.06,4.14,NA,1.0844444444444445,38.625,3.3244444444444445,4.664444444444444,NA
Q3,1992-12-01,13,0.87,2.66,3.58,NA,1.0977777777777777,40.28571428571429,3.2466666666666666,4.528888888888889,NA
Q3,1992-12-08,23,2.08,7.51,9.78,NA,1.0844444444444445,27.666666666666664,3.2144444444444447,4.453333333333333,NA
Q3,1992-12-15,21,0.86,2.99,4.07,NA,1.0744444444444445,16.2,3.3033333333333332,4.516666666666667,NA
Q3,1992-12-22,NA,NA,NA,NA,NA,0.9766666666666667,16.75,3.316666666666667,4.501111111111111,NA
Q3,1992-12-22,NA,0.87,1.84,3.24,NA,0.9766666666666667,16.75,3.316666666666667,4.501111111111111,NA
Q3,1992-12-29,NA,0.98,2.78,4,NA,0.9811111111111112,19,3.3022222222222224,4.435555555555555,NA
Q3,1993-01-05,NA,0.79,2.96,4.11,NA,0.9722222222222222,22,3.358888888888889,4.488888888888889,NA
Q3,1993-01-12,NA,0.76,3.02,3.59,NA,0.8588888888888889,21,2.898888888888889,3.8555555555555556,NA
Q3,1993-01-19,NA,0.73,3.03,4,NA,0.8255555555555556,NA,2.8022222222222224,3.8133333333333335,NA
Q3,1993-01-26,NA,0.89,2.93,3.55,NA,0.8222222222222222,NA,2.97,3.9411111111111112,NA
Q3,1993-02-02,NA,0.79,3.17,4.06,NA,0.8122222222222223,207,3.0211111111111113,4.0377777777777775,NA
Q3,1993-02-09,NA,1.06,3.37,4.08,NA,0.7977777777777778,110,3.08,4.104444444444445,NA
Q3,1993-02-16,NA,0.56,2.12,3.69,NA,0.81,143.33333333333334,3.131111111111111,4.247777777777777,NA
Q3,1993-02-23,NA,0.84,3.35,4.39,NA,0.8322222222222222,123.25,3.1333333333333333,4.238888888888889,NA
Q3,1993-03-02,207,0.89,3.24,4.87,NA,0.8200000000000001,121.8,3.187777777777778,4.3566666666666665,NA
Q3,1993-03-09,13,0.66,3.49,4.71,NA,0.8233333333333334,129.5,3.256666666666667,4.522222222222222,NA
Q3,1993-03-16,210,0.87,3.48,4.88,NA,0.81,134.14285714285714,3.292222222222222,4.667777777777777,NA
Q3,1993-03-23,63,0.93,3.05,3.92,NA,0.8555555555555555,136.875,3.421111111111111,4.7877777777777775,NA
Q3,1993-03-30,116,0.78,3.42,4.61,NA,0.8344444444444444,137.77777777777777,3.6277777777777778,4.54,NA
Q3,1993-04-06,168,0.82,3.79,5.55,NA,0.8122222222222222,129.125,3.571111111111111,4.424444444444444,NA
Q3,1993-04-13,162,0.94,3.69,5.39,NA,0.8433333333333333,145.71428571428572,3.488888888888889,4.303333333333334,NA
Q3,1993-04-20,156,0.97,3.28,4.77,NA,0.8855555555555555,135,3.4144444444444444,4.1755555555555555,NA
Q3,1993-04-27,145,0.65,5.21,2.16,NA,0.8633333333333333,149.4,3.3666666666666667,4.165555555555556,NA
Q3,1993-05-04,NA,0.69,2.73,3.83,NA,0.8577777777777778,129.4,3.3233333333333333,4.1433333333333335,NA
Q3,1993-05-11,NA,0.94,2.75,3.62,NA,0.8624999999999999,119.75,3.265,3.9675,NA
Q3,1993-05-18,NA,1.25,2.81,3.73,NA,0.8312499999999999,81.25,3.22375,3.88375,NA
Q3,1993-05-25,NA,0.73,2.62,3.83,NA,0.7949999999999999,51.25,3.0925,3.72125,NA
Q3,1993-06-01,16,0.73,3.03,4.41,NA,0.855,20,3.0212499999999998,4.2162500000000005,NA
Q3,1993-06-08,NA,NA,NA,NA,NA,0.855,59,3.0637499999999998,4.31625,NA
Q3,1993-06-15,8,0.69,3.36,4.72,NA,0.8225,59,3.09125,4.40625,NA
Q3,1993-06-15,NA,NA,NA,NA,NA,0.8225,59,3.09125,4.40625,NA
Q3,1993-06-22,36,0.68,2.23,3.47,NA,0.7737499999999999,59,2.9475,4.48375,NA
Q3,1993-06-29,NA,1.13,4.64,6.12,NA,0.78875,59,2.80625,4.5112499999999995,NA
Q3,1993-07-06,176,0.69,3.07,4.63,NA,0.8025,60.25,2.8337499999999998,4.5737499999999995,NA
Q3,1993-07-13,NA,0.68,2.97,4.34,NA,0.8088888888888889,65.4,2.891111111111111,4.6066666666666665,NA
Q3,1993-07-20,NA,0.86,1.66,4.35,NA,0.8555555555555555,79.8,3.022222222222222,4.791111111111111,NA
Q3,1993-07-27,NA,0.85,1.49,4.05,NA,0.8766666666666667,137.4,3.1577777777777776,4.943333333333333,NA
Q3,1993-08-03,21,0.84,3.25,4.91,NA,0.8355555555555556,117.5,2.931111111111111,4.708888888888889,NA
Q3,1993-08-10,86,0.86,3.35,4.87,NA,0.8355555555555556,102.83333333333334,2.95,4.687777777777778,NA
Q3,1993-08-17,80,1.11,4.54,6.38,NA,0.88,102.83333333333334,3.0733333333333333,4.811111111111111,NA
Q3,1993-08-24,324,0.87,3.45,4.84,NA,0.86,105.85714285714286,3.2311111111111113,4.848888888888889,NA
Q3,1993-08-31,18,0.76,2.6,4.01,NA,0.8766666666666667,99,3.44875,4.842222222222222,NA
Q3,1993-09-07,88,0.69,3.24,4.44,NA,0.8522222222222222,103.5,3.43375,4.774444444444445,NA
Q3,1993-09-14,NA,1.08,4.08,5.45,NA,0.8633333333333334,94.75,3.39625,4.736666666666666,NA
Q3,1993-09-21,124,0.68,3.08,4.69,NA,0.8166666666666667,85.75,3.0425,4.437777777777778,NA
Q3,1993-09-28,51,1,NA,3.99,NA,0.8022222222222222,46,2.98,4.377777777777778,NA
Q3,1993-10-05,57,0.62,3.13,4.3,NA,0.7944444444444444,50,3.1,4.5,NA
Q3,1993-10-13,16,0.96,3.05,4.53,NA,0.8044444444444444,43.66666666666667,3.0775,4.526666666666666,NA
Q3,1993-10-19,8,0.69,1.71,3.69,NA,0.77,43.66666666666667,2.86625,4.335555555555556,NA
Q3,1993-10-26,6,0.74,2.95,4.3,NA,0.8222222222222222,32,2.9525,4.387777777777778,NA
Q3,1993-11-02,NA,0.69,3.56,5.11,NA,0.7966666666666666,28.2,2.8833333333333333,4.331111111111111,NA
Q3,1993-11-09,NA,0.78,3.06,4.68,NA,0.8355555555555555,21,2.898888888888889,4.388888888888889,NA
Q3,1993-11-16,NA,0.77,2.39,3.73,NA,0.8366666666666667,22.25,3.013333333333333,4.5344444444444445,NA
Q3,1993-11-23,54,1.15,3.77,5.16,NA,0.8877777777777778,25.75,3.1944444444444446,4.55,NA
Q3,1993-11-30,NA,0.77,2.33,3.48,NA,0.8922222222222222,32.333333333333336,3.157777777777778,4.448888888888889,NA
Q3,1993-12-07,NA,0.97,3.27,4.82,NA,0.8955555555555555,32.333333333333336,2.937777777777778,4.338888888888889,NA
Q3,1993-12-14,21,0.97,4.08,5.84,NA,0.8833333333333333,32.333333333333336,2.7577777777777777,4.225555555555555,NA
Q3,1993-12-21,22,1.15,3.34,3.83,NA,0.9055555555555556,32.333333333333336,2.672222222222222,4.2877777777777775,NA
Q3,1993-12-28,NA,0.78,2.62,3.39,NA,0.8533333333333333,17.666666666666668,2.631111111111111,4.245555555555556,NA
Q3,1994-01-04,NA,0.72,1.58,4.12,NA,0.8488888888888889,17.25,2.7177777777777776,4.316666666666666,NA
Q3,1994-01-11,NA,0.67,1.44,3.66,NA,0.8333333333333334,17.25,2.7,4.25,NA
Q3,1994-01-18,NA,0.97,1.62,4.29,NA,0.8077777777777778,16,2.6155555555555554,4.054444444444444,NA
Q3,1994-01-25,10,0.68,3.4,4.78,NA,0.7866666666666666,13,2.48,3.9722222222222223,NA
Q3,1994-02-01,16,0.73,3.11,4.12,NA,0.8,13,2.5555555555555554,4.126666666666667,NA
Q3,1994-02-08,NA,0.83,3.11,4.22,NA,0.8188888888888889,12.666666666666666,2.7544444444444443,4.2122222222222225,NA
Q3,1994-02-15,NA,0.74,3.32,4.08,NA,0.8377777777777777,11,2.973333333333333,4.366666666666666,NA
Q3,1994-02-22,NA,0.96,2.12,3.09,NA,0.8188888888888889,11,3.201111111111111,4.514444444444444,NA
Q3,1994-03-01,NA,0.9,3.3,4.78,NA,0.85,12.5,3.2377777777777776,4.621111111111111,NA
Q3,1994-03-08,12,0.89,3.37,4.89,NA,0.8733333333333333,11.75,3.2933333333333334,4.794444444444444,NA
Q3,1994-03-15,6,0.84,3.41,5.05,NA,0.8633333333333333,38.6,3.2955555555555556,4.845555555555555,NA
